DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,1999,690.337,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2000,769.54,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2001,809.197,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2002,1068.03,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2003,1126.858,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2004,1195.253,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2005,1254.442,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2006,1404.154,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2007,1550.557,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2008,1821.602,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2009,1958.972,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2010,2150.387,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2011,2253.993,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2012,2401.521,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2013,2604.487,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2014,2596.582,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2015,2830.922,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2016,2834.041,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2017,2870.702,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2018,3015.081,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2019,3107.513,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,DK,2020,3394.865,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1992,3.551,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1993,2.189,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1994,3.787,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1995,4.718,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1996,6.764,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1997,14.014,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1998,16.046,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,1999,18.758,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2000,19.41,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2001,24.657,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2002,26.664,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2003,31.598,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2004,37.612,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2005,43.096,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2006,61.33,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2007,72.585,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2008,89.336,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2009,83.219,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2010,88.533,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2011,107.007,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2012,122.322,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2013,137.927,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2014,127.001,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2015,125.22,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2016,96.05,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2017,120.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2018,162.86,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2019,159.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EE,2020,161.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1981,10.066,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1983,23.822,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1986,28.812,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1988,39.833,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1989,81.002,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1991,89.212,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1993,152.068,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1995,193.624,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1997,274.314,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,1999,393.651,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2001,382.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2003,456.77,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2004,492,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2005,547.72,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2006,584.5,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2007,660.5,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2008,540.57,be
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2009,544.93,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2010,483.24,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2011,559.528,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2012,534.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2013,548.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2014,553.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2015,643.77,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2016,559.35,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2017,576.85,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2018,618.58,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2019,716.07,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,EL,2020,774.39,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1981,162.724,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1982,200.108,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1983,194.288,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1984,221.475,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1985,247.708,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1986,267.571,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1987,307.168,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1988,402.362,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1989,531.161,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1990,670.096,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1991,829.066,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1992,1177.856,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1993,1169.045,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1994,1089.206,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1995,1160.588,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1996,1286.309,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1997,1325.909,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1998,1431.794,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,1999,1504.604,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2000,1693.88,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2001,1925.357,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2002,2141.951,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2003,2491.959,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2004,2641.653,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2005,2959.928,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2006,3265.739,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2007,3518.595,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2008,3932.413,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2009,4058.359,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2010,4123.15,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2011,4002.024,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2012,3715.573,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2013,3647.407,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2014,3606.171,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2015,3704,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2016,3649,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2017,3809,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2018,3946,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2019,4141,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,ES,2020,4202,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1981,120.387,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1983,170.775,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1984,206.609,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1985,233.695,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1986,247.814,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1987,276.655,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1988,324.037,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1989,365.317,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1990,378.81,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1991,449.327,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1992,393.133,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1993,326.34,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1994,363.675,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1995,442.219,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1996,461.565,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1997,585.929,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1998,653.797,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,1999,764.767,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2000,789.33,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2001,834.117,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2002,925.556,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2003,961.692,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2004,1039.849,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2005,1042.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2006,1079.239,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2007,1164.648,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2008,1180.645,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2009,1282.808,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2010,1424.831,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2011,1431.841,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2012,1474.642,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2013,1438.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2014,1489.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2015,1480.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2016,1489.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2017,1567.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2018,1623.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2019,1704.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FI,2020,1702.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1981,1697.999,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1982,1854.92,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1983,1981.306,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1984,2148.926,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1985,2344.498,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1986,2505.276,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1987,2625.679,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1988,2738.88,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1989,3039.271,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1990,3312.674,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1991,3527.622,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1992,3778.444,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1993,4145.052,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1994,4315.515,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1995,4585.369,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1996,4735.175,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1997,4794.712,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1998,4954.593,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,1999,5067.863,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2000,5804.36,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2001,6217.29,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2002,6512.132,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2003,6692.93,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2004,6650.69,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2005,6820.731,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2006,7278.887,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2007,7662.593,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2008,8228.048,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2009,8910.844,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2010,9380.154,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2011,9449.381,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2012,9689.192,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2013,9889.096,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2014,9883.805,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2015,10177.41,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2016,10199,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2017,10423.75,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2018,10615.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2019,10742.04,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,FR,2020,10956.707,ep
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2002,94.968,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2003,113.624,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2004,129.124,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2005,108.083,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2006,109.015,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2007,117.409,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2008,129.113,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2009,122.985,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2010,94.599,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2011,93.375,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2012,87.557,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2013,86.417,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2014,87.304,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2015,90.859,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2016,131.185,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2017,124.027,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2018,160.751,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2019,194.317,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HR,2020,201.628,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1987,48.54,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1988,43.971,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1989,53.184,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1990,36.822,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1991,38.144,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1992,38.361,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1993,72.884,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1994,82.148,bd
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1995,61.99,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1996,57.428,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1997,67.086,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1998,71.843,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,1999,69.122,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2000,97.333,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2001,141.053,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2002,177.541,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2003,185.207,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2004,177.282,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2005,210.626,d
